Passage ID,English Text,Parsing Failed Message,chinese_translation,academic_terms
266330,"Use approximations to check that your answer to part (a) is sensible.You must show your working.

","使用逼近方法来检查问题(a)的答案是否合理。您必须展示您的计算过程。 

Chinese Translation: 使用逼近方法来检查问题(a)的答案是否合理。您必须展示您的计算过程。

academic_terms: {
  ""approximations"": ""逼近方法"",
  ""answer"": ""答案"",
  ""sensible"": ""合理的"",
  ""working"": ""计算过程""
}","使用逼近方法来检查问题()的答案是否合理。您必须展示您的计算过程 

 : 使用逼近方法来检查问题()的答案是否合理","{'approximations': '逼近方法', 'answer': '答案', 'sensible': '合理的', 'working': '计算过程'}"
266777,"Expand and simplify fully

","Chinese Translation:
""展开并完全简化""

{
  ""Chinese Translation"": ""展开并完全简化"",
  ""academic_terms"": {
    ""expand"": ""展开"",
    ""simplify"": ""简化"",
    ""fully"": ""完全""
  }
}",":
""展开并完全简化""

}","{'Chinese Translation': '展开并完全简化', 'expand': '展开', 'simplify': '简化', 'fully': '完全'}"
269084,"Here is a triangle.Leah tries to use the sine rule to work out the size of angle .Here are the first two lines of her working.What error has she made in this working?

","这里有一个三角形。Leah试图使用正弦定理来计算角度的大小。这是她计算过程的前两行。她在这个计算中犯了什么错误？ 
""Sine Rule:
a/sin(A) = b/sin(B) = c/sin(C)
Given: 
a = 5cm, A = 60°, b = 8cm""","这里有一个三角形。试图使用正弦定理来计算角度的大小这是她计算过程的前两行她在这个计算中犯了什么错误？ 
"" :
/() = /() = /()
: 
 = 5,  = 60°,  = 8""",{}
270330,"On the number line below, represent the solution set of the inequality solved in part (a).

","Chinese Translation: 在下面的数轴上，表示在第(a)部分求解的不等式的解集。

academic_terms: 
- number line: 数轴
- solution set: 解集
- inequality: 不等式
- part: 部分
- represent: 表示
- solve: 求解",: 在下面的数轴上，表示在第()部分求解的不等式的解集。,{}
269733,"The table shows some information about the dress sizes of women.Find the median dress size.

",这张表格显示了关于女性服装尺码的一些信息。找到中位数服装尺码。,这张表格显示了关于女性服装尺码的一些信息。找到中位数服装尺码,{}
269796,"Work out , giving your answer in standard form.

","Chinese Translation: 工作出，以标准形式给出你的答案。

academic_terms: 
{
  ""work out"": ""工作出"",
  ""standard form"": ""标准形式"",
  ""answer"": ""答案""
}",: 工作出，以标准形式给出你的答案。,"{'work out': '工作出', 'standard form': '标准形式', 'answer': '答案'}"
269647,"The incomplete histogram and table give some information about the distances some people travel to work.[2]

","不完整的直方图和表格提供了有关一些人上班距离的信息。[2]

Chinese Translation: 不完整的直方图和表格提供了有关一些人上班距离的信息。[2]

academic_terms:
- histogram: 直方图
- table: 表格
- distances: 距离
- people: 人
- work: 工作","不完整的直方图和表格提供了有关一些人上班距离的信息。[2]

 : 不完整的直方图和表格提供了有关一些人上班距离的信息[2]",{}
269644,"Using your graph, find an estimate for the percentage of the 120 people who said that they waited longer than 23 minutes before their call was answered.Show your working clearly.......................................................%

",使用你的图表，找到120个人中回答说他们等待时间超过23分钟的人的百分比估计值。清楚地展示你的工作...............................................%,使用你的图表，找到120个人中回答说他们等待时间超过23分钟的人的百分比估计值。清楚地展示你的工作...............................................%,{}
269264,"Explain why your estimate of the median is more reliable than your estimate of the mean.

","解释为什么中值的估计比均值的估计更可靠。

{
  ""Chinese Translation"": ""解释为什么中值的估计比均值的估计更可靠。"",
  ""academic_terms"": {
    ""estimate"": ""估计"",
    ""median"": ""中值"",
    ""mean"": ""均值"",
    ""reliable"": ""可靠""
  }
}","解释为什么中值的估计比均值的估计更可靠。

}","{'Chinese Translation': '解释为什么中值的估计比均值的估计更可靠。', 'estimate': '估计', 'median': '中值', 'mean': '均值', 'reliable': '可靠'}"
269696,"Write these numbers in order of size.Start with the smallest.Smallest...........................Largest...........................

","将这些数字按照大小顺序排列，从最小到最大。

Chinese Translation: 

最小值...........................最大值...........................

academic_terms: 
- numbers: 数字
- order: 顺序
- size: 大小
- smallest: 最小值
- largest: 最大值","将这些数字按照大小顺序排列，从最小到最大。

 : 

最小值...........................最大值...........................",{}
269200,"Grace spins the arrow on the spinner 150 times.Work out an estimate for the number of times the spinner lands on blue.

","根据格雷斯在旋转器上旋转150次箭头的情况，估计旋转器停在蓝色上的次数。

Let me calculate that for you.","根据格雷斯在旋转器上旋转150次箭头的情况，估计旋转器停在蓝色上的次数。

     .",{}
269432,"Explain why the region found in part (a) may not be an appropriate site for the shopping centre.

","解释为什么在问题（a）中发现的地区可能不适合建设购物中心。

{
  ""Chinese Translation"": ""解释为什么在问题（a）中发现的地区可能不适合建设购物中心。"",
  ""academic_terms"": {
    ""region"": ""地区"",
    ""shopping centre"": ""购物中心"",
    ""appropriate"": ""适当"",
    ""site"": ""场所""
  }
}","解释为什么在问题（）中发现的地区可能不适合建设购物中心。

}","{'Chinese Translation': '解释为什么在问题（a）中发现的地区可能不适合建设购物中心。', 'region': '地区', 'shopping centre': '购物中心', 'appropriate': '适当', 'site': '场所'}"
266121,"is a triangle. is a point on .Work out the area of triangle .Give your answer correct to 3 significant figures.

",是一个三角形。是上的一个点。计算三角形 的面积。将你的答案精确到3个有效数字。,是一个三角形。是上的一个点计算三角形 的面积将你的答案精确到3个有效数字,{}
268536,"Write down one assumption that was necessary to solve this problem.

","Chinese Translation:
写下一个解决这个问题所必需的假设。

academic_terms:
{
  ""assumption"": ""假设"",
  ""problem"": ""问题"",
  ""solve"": ""解决""
}",":
写下一个解决这个问题所必需的假设。","{'assumption': '假设', 'problem': '问题', 'solve': '解决'}"
266092,"Complete the table of values for

","请完成以下数值表格：

|   x   |   y   |
|-------|-------|
|   1   |   ?   |
|   2   |   ?   |
|   3   |   ?   |
|   4   |   ?   |
|   5   |   ?   |","请完成以下数值表格：

|      |      |
|-------|-------|
|   1   |   ?   |
|   2   |   ?   |
|   3   |   ?   |
|   4   |   ?   |
|   5   |   ?   |",{}
266180,"Here are the first five terms of an arithmetic sequence.2      5      8      11      14Write down an expression, in terms of , for the th term of this sequence.

",以下是等差数列的前五个项：2       5       8       11       14请写出一个关于n的表达式，表示这个数列的第n个项。,以下是等差数列的前五个项：2       5       8       11       14请写出一个关于的表达式，表示这个数列的第个项。,{}
268175,"Triangle  is shown.When is reflected in a line,and  are invariant points.Circle the equation of the line.

","三角形被展示出来。当它在一条直线上反射时，点A和点B不变。请给出该直线的方程。 

{
  ""Chinese Translation"": ""三角形被展示出来。当它在一条直线上反射时，点A和点B不变。请给出该直线的方程。"",
  ""academic_terms"": {
    ""triangle"": ""三角形"",
    ""line"": ""直线"",
    ""reflection"": ""反射"",
    ""invariant points"": ""不变点"",
    ""equation"": ""方程""
  }
}","三角形被展示出来。当它在一条直线上反射时，点和点不变请给出该直线的方程 

}","{'Chinese Translation': '三角形被展示出来。当它在一条直线上反射时，点A和点B不变。请给出该直线的方程。', 'triangle': '三角形', 'line': '直线', 'reflection': '反射', 'invariant points': '不变点', 'equation': '方程'}"
267017,"is inversely proportional to   = 10 when  0.0064Find a formula for  in terms of .

","Chinese Translation: ""当 = 10 时，与成反比 = 0.0064。以 的形式找到公式。""

academic_terms: {
""inversely proportional to"": ""与成反比"",
""formula"": ""公式"",
""in terms of"": ""以的形式""
}",": ""当 = 10 时，与成反比 = 0.0064。以 的形式找到公式""","{'inversely proportional to': '与成反比', 'formula': '公式', 'in terms of': '以的形式'}"
266627,"Here is a sketch of a distance-time graph.Which of these represents the average speed between  and ?Tick one box.

",这是一个时间-距离图的草图。以下哪个图表示到之间的平均速度？请在一个方框里打钩。,这是一个时间-距离图的草图。以下哪个图表示到之间的平均速度？请在一个方框里打钩,{}
270374,"Write  as an ordinary number.

","""Write as an ordinary number"" translated into Simplified Chinese is ""将其表示为一个普通数字"" (jiāng qí biǎoshì wéi yī gè pǔtōng shùzì).

The math-related terms identified in the text are:
- ""ordinary number"" (普通数字, pǔtōng shùzì)","""    ""      ""将其表示为一个普通数字"" (ā í ǎì é ī è ǔō ùì).

 -      :
- "" "" (普通数字, ǔō ùì)",{}
266449,"Gemma says   The equation (2x + 1)(3x + 2) + x (3x + 5) + 2 = -12 has no solutions.Explain Gemma’s reasoning.

","吉玛说方程（2x + 1）（3x + 2）+ x（3x + 5）+ 2 = -12没有解。解释吉玛的推理。

Chinese Translation: 吉玛说方程（2x + 1）（3x + 2）+ x（3x + 5）+ 2 = -12没有解。解释吉玛的推理。

academic_terms: 
equation: 方程
solutions: 解
reasoning: 推理","吉玛说方程（2 + 1）（3 + 2）+ （3 + 5）+ 2 = -12没有解。解释吉玛的推理

 : 吉玛说方程（2 + 1）（3 + 2）+ （3 + 5）+ 2 = -12没有解",{}
266451,"Is 121 a term of this arithmetic sequence?You must explain your answer.

","这个算术数列中是否包含121？请解释你的答案。

{
  ""Chinese Translation"": ""这个算术数列中是否包含121？请解释你的答案。"",
  ""academic_terms"": {
    ""arithmetic sequence"": ""等差数列"",
    ""term"": ""项""
  }
}","这个算术数列中是否包含121？请解释你的答案。

}","{'Chinese Translation': '这个算术数列中是否包含121？请解释你的答案。', 'arithmetic sequence': '等差数列', 'term': '项'}"
267221,"and  are points on a circle.The tangent at  is shown. and  are straight lines.Prove that

","""and  are points on a circle.The tangent at  is shown. and  are straight lines.Prove that""

Chinese Translation: ""在一个圆上，A和B是点。切线在点A处。C和D是直线。证明：""

Academic Terms: 
1. circle (圆)
2. tangent (切线)
3. points (点)
4. straight lines (直线)
5. prove (证明)","""      .     .     . ""

 : ""在一个圆上，和是点。切线在点处和是直线证明：""

 : 
1.  (圆)
2.  (切线)
3.  (点)
4.   (直线)
5.  (证明)",{}
267291,"The table shows information about the times for 10 people to complete a task.These statements are about the mean and range of the actual times.Tick the correct box for each statement.

",这张表显示了10个人完成任务所用时间的信息。以下陈述是关于实际时间的平均值和范围的。为每个陈述选择正确的选项框。,这张表显示了10个人完成任务所用时间的信息。以下陈述是关于实际时间的平均值和范围的为每个陈述选择正确的选项框,{}
267343,"Simplify fully.

","Chinese Translation: 完全简化。

academic_terms: 
{
   ""simplify"": ""简化""
}",: 完全简化。,{'simplify': '简化'}
267251,"Find the value of Show your working clearly.

","找出""Show your working clearly.""的中文翻译是""清晰呈现你的计算过程。""。在中文中，""Show your working""可以翻译为""呈现你的计算过程""，而""clearly""可以翻译为""清晰""。","找出""   .""的中文翻译是""清晰呈现你的计算过程。""在中文中，""  ""可以翻译为""呈现你的计算过程""，而""""可以翻译为""清晰""",{}
270072,"Describe what happens to Ellie after 7 seconds.

","发生了什么事以后，过了七秒,对艾莉来说? 
{'Chinese Translation': '发生了什么事以后，过了七秒,对艾莉来说?', 'academic_terms': {}}","发生了什么事以后，过了七秒,对艾莉来说? 
}",{}
269784,"Write these numbers in order of size.Start with the smallest number.

","Chinese Translation:
请将这些数字按大小顺序排列，从最小的数开始。

academic_terms:
{
  ""numbers"": ""数字"",
  ""order"": ""顺序"",
  ""size"": ""大小"",
  ""smallest"": ""最小的"",
  ""start"": ""开始""
}",":
请将这些数字按大小顺序排列，从最小的数开始。","{'numbers': '数字', 'order': '顺序', 'size': '大小', 'smallest': '最小的', 'start': '开始'}"
267117,"Milk is sold in  pint bottles, in  pint bottles and in  pint bottles.One weekend a shop sold  bottles of milk. of the bottles were sold on Sunday. of the bottles sold on Sunday were  pint bottles. of the bottles sold on Saturday were  pint bottles. of the bottles sold were  pint bottles. of the bottles sold were  pint bottles.How many  pint bottles were sold on Sunday?

","Chinese Translation: 奶以品脱为单位出售，有品脱、品脱和品脱的瓶子。一个周末，商店卖出了瓶牛奶。其中的比例在周日被销售。在周日销售的比例是品脱瓶。在周六销售的比例是品脱瓶。销售的比例是品脱瓶。销售的比例是品脱瓶。请问周日销售了多少个品脱瓶？

academic_terms:
- milk: 牛奶
- pint: 品脱
- bottles: 瓶子
- sold: 销售
- Sunday: 周日",: 奶以品脱为单位出售，有品脱、品脱和品脱的瓶子。一个周末，商店卖出了瓶牛奶其中的比例在周日被销售在周日销售的比例是品脱瓶在周六销售的比例是品脱瓶销售的比例是品脱瓶请问周日销售了多少个品脱瓶？,{}
267893,"Here is the graph of  where  is a quadratic function.Write down all the integer solutions of

","这是一个二次函数的图形，表示为 。请写出的所有整数解。 

{
  ""Chinese Translation"": ""这是一个二次函数的图形，表示为 。请写出的所有整数解。"",
  ""academic_terms"": {
    ""quadratic function"": ""二次函数"",
    ""integer solutions"": ""整数解""
  }
}","这是一个二次函数的图形，表示为 。请写出的所有整数解 

}","{'Chinese Translation': '这是一个二次函数的图形，表示为 。请写出的所有整数解。', 'quadratic function': '二次函数', 'integer solutions': '整数解'}"
267740,"Factorise Circle your answer.

","因式分解 Circle your answer. 

{
  ""Chinese Translation"": ""因式分解 Circle your answer."",
  ""academic_terms"": {}
}","因式分解   . 

}",{'Chinese Translation': '因式分解 Circle your answer.'}
268842,"Solve the inequality Show clear algebraic working.

","Chinese Translation:
求解不等式 展示清晰的代数运算步骤。

academic_terms:
{
  ""inequality"": ""不等式"",
  ""algebraic working"": ""代数运算步骤""
}",":
求解不等式 展示清晰的代数运算步骤。","{'inequality': '不等式', 'algebraic working': '代数运算步骤'}"
269097,"Describe fully the single transformation that maps triangle A onto triangle B.

","完整描述将三角形A映射到三角形B的单一变换。

Chinese Translation: 完整描述将三角形A映射到三角形B的单一变换。

academic_terms: 
1. single transformation: 单一变换
2. triangle: 三角形
3. map: 映射","完整描述将三角形映射到三角形的单一变换。

 : 完整描述将三角形映射到三角形的单一变换",{}
269286,"The histogram shows information about the times taken by some students to finish a puzzle.Complete the frequency table for this information.

",直方图显示了一些学生完成谜题所用的时间信息。请完成这些信息的频率表。,直方图显示了一些学生完成谜题所用的时间信息。请完成这些信息的频率表,{}
268586,"Work out  Give your answer in standard form.

","计算出答案，以标准形式给出。 
Chinese Translation: ""计算出答案，以标准形式给出。""

academic_terms: 
- work out: 计算出 
- answer: 答案 
- standard form: 标准形式","计算出答案，以标准形式给出。 
 : ""计算出答案，以标准形式给出""",{}
270365,"By shading the unwanted regions of the grid, find and label the region R that satisfies the following four inequalities.

",通过阴影化网格的不需要的区域，找出并标记满足以下四个不等式的区域R。,通过阴影化网格的不需要的区域，找出并标记满足以下四个不等式的区域。,{}
270258,"Describe fully the single transformation that maps shape P onto shape Q.

","描述将形状P完全映射到形状Q的单一变换。

{
  ""Chinese Translation"": ""描述将形状P完全映射到形状Q的单一变换。"",
  ""academic_terms"": {
    ""transformation"": ""变换"",
    ""maps"": ""映射"",
    ""shape"": ""形状"",
    ""onto"": ""到"",
    ""single"": ""单一""
  }
}","描述将形状完全映射到形状的单一变换。

}","{'Chinese Translation': '描述将形状P完全映射到形状Q的单一变换。', 'transformation': '变换', 'maps': '映射', 'shape': '形状', 'onto': '到', 'single': '单一'}"
270518,"Here is a cuboid drawn on a 3-D grid. is a vertex of the cuboid. divides the line  in the ratio 1 : 2Find the coordinates of .

",这是一个在三维坐标系中画出的长方体。是长方体的一个顶点。将线段以比例1：2分割。求点 的坐标。,这是一个在三维坐标系中画出的长方体。是长方体的一个顶点将线段以比例1：2分割求点 的坐标,{}
270321,"Show that  can be written in the form where and  are integers.

","证明 可以写成 ，其中 和 是整数。

{
  ""Chinese Translation"": ""证明 可以写成 ，其中 和 是整数。"",
  ""academic_terms"": {
    ""integers"": ""整数"",
    ""form"": ""形式""
  }
}","证明 可以写成 ，其中 和 是整数。

}","{'Chinese Translation': '证明 可以写成 ，其中 和 是整数。', 'integers': '整数', 'form': '形式'}"
270421,"The diagram shows part of a sketch of the curve Write down the coordinates of the point .

","Chinese Translation: 图中显示了曲线的一部分草图。写下该点的坐标。

academic_terms: 
- sketch (草图)
- curve (曲线)
- coordinates (坐标)
- point (点)",: 图中显示了曲线的一部分草图。写下该点的坐标,{}
270458,"Complete the table of values for

","完善以下数值表格:

In order to complete the table of values, I need more information. Please provide the function or equation that the table of values is based on.","完善以下数值表格:

       ,    .              .",{}
266242,",  and  are three towns.The bearing of  from  is 105°The bearing of  from B is 230°The distance of  from  is 180 km.The distance of  from  is 95 km.Calculate the distance of  from .Give your answer correct to 3 significant figures.........................km

",有三个城镇，A、B和C。从A到C的方位角为105°，从B到C的方位角为230°。从A到C的距离为180公里，从B到C的距离为95公里。请计算从A到C的距离，并给出结果，精确到3个有效数字。,有三个城镇，、和。从到的方位角为105°，从到的方位角为230°从到的距离为180公里，从到的距离为95公里请计算从到的距离，并给出结果，精确到3个有效数字,{}
270569,"Write these numbers in order of size.Start with the smallest number.

","用顺序排列这些数字，从最小的数字开始。

Chinese Translation: '用顺序排列这些数字，从最小的数字开始。'

academic_terms:
{
  'numbers': '数字',
  'order': '顺序',
  'size': '大小',
  'smallest': '最小'
}","用顺序排列这些数字，从最小的数字开始。

 : '用顺序排列这些数字，从最小的数字开始'",{}
267218,"Here are the speeds, in miles per hour, of 16 cars.Draw an ordered stem and leaf diagram for these speeds.

","这是16辆汽车的速度，以每小时英里表示。请为这些速度绘制一个有序的茎叶图。 

Chinese Translation: 这是16辆汽车的速度，以每小时英里表示。请为这些速度绘制一个有序的茎叶图。

academic_terms: 
1. speeds : 速度
2. miles per hour : 每小时英里
3. cars : 汽车
4. ordered stem and leaf diagram : 有序的茎叶图","这是16辆汽车的速度，以每小时英里表示。请为这些速度绘制一个有序的茎叶图 

 : 这是16辆汽车的速度，以每小时英里表示",{}
268713,"Write down inequalities to fully define the shaded region.

","""写出不等式以充分定义阴影区域。""
""academic_terms"" : {
    ""inequalities"": ""不等式"",
    ""shaded region"": ""阴影区域""
}","""写出不等式以充分定义阴影区域。""
""_"" :","{'inequalities': '不等式', 'shaded region': '阴影区域'}"
268521,"You are given that .Write 177 147 000 000 as a product of its prime factors.

","Given a number 177,147,000,000, we need to express it as a product of its prime factors. 

Chinese Translation: 给定一个数177,147,000,000，我们需要将它表达为其质因数的乘积。

Academic Terms:
- number: 数字
- prime: 质数
- factor: 因数
- product: 乘积","177,147,000,000,            . 

 : 给定一个数177,147,000,000，我们需要将它表达为其质因数的乘积。

 :
- : 数字
- : 质数
- : 因数
- : 乘积",{}
270665,"Solve the inequality Show your working clearly.

","解不等式。清楚地显示你的步骤。 

Chinese Translation: 解不等式。清楚地显示你的步骤。

academic_terms:
inequality: 不等式
working: 步骤","解不等式。清楚地显示你的步骤 

 : 解不等式",{}
267149,"Simplify fully.

","Chinese Translation: 完全简化。

academic_terms: {
  ""simplify"": ""简化"",
  ""fully"": ""完全""
}",: 完全简化。,"{'simplify': '简化', 'fully': '完全'}"
267615,"Simplify fully  You must show your working.

","简化完全。您必须显示您的计算步骤。

Chinese Translation: 简化完全且展示工作步骤。 

academic_terms:
- Simplify: 简化
- Fully: 完全
- Show: 显示
- Working: 工作步骤","简化完全。您必须显示您的计算步骤

 : 简化完全且展示工作步骤",{}
266040,"During one of the deliveries, the driver was delayed by road works.Using the graph write down the time taken for this delivery.

",在其中一次交付过程中，司机因道路施工而延误。使用图表记录此次交付所花费的时间。,在其中一次交付过程中，司机因道路施工而延误。使用图表记录此次交付所花费的时间,{}
267409,"Express   in the form   where  and  are integers.

","Chinese Translation: ""以整数和为形式表示 ＜math＞，其中a和b是整数。""

academic_terms: 
1) integers: 整数 (zhěng shù)
2) form: 形式 (xíng shì)
3) express: 表示 (biǎo shì)",": ""以整数和为形式表示 ＜＞，其中和是整数。""",{}
267571,"is a number.As a product of prime factors in index form    Work out  as a product of prime factors in index form.Give your answer in terms of .

",是一个数字。以指数形式分解为质因数的乘积，计算以指数形式分解的为乘积，将答案用表达。,是一个数字。以指数形式分解为质因数的乘积，计算以指数形式分解的为乘积，将答案用表达,{}
268519,"Write 36 as a product of prime factors.Give your answer in index form.

","将36分解为质因数的乘积，用指数形式给出答案。

Chinese Translation: 将36分解为质因数的乘积，用指数形式给出答案。

academic_terms:
'prime factors': '质因数',
'product': '乘积',
'index form': '指数形式'","将36分解为质因数的乘积，用指数形式给出答案。

 : 将36分解为质因数的乘积，用指数形式给出答案",{}
267487,"Show that the recurring decimal

",先用翻译工具将“Show that the recurring decimal”翻译成中文，然后使用GCSE，A级和IB考试和教科书材料来确定与数学相关的术语。将这些术语存储在“academic_terms”中。最后将原始文本的中文翻译存储在“Chinese Translation”中。,先用翻译工具将“    ”翻译成中文，然后使用，级和考试和教科书材料来确定与数学相关的术语。将这些术语存储在“_”中最后将原始文本的中文翻译存储在“ ”中,{}
267037,"Triangles J and L are drawn on the grid below.What is the scale factor of the enlargement that maps triangle L onto triangle J?

","Chinese Translation: 三角形J和L绘制在下面的网格上。将三角形L映射到三角形J的放大比例是多少？

academic_terms: 
1. triangles: 三角形
2. scale factor: 放大比例
3. enlargement: 放大
4. maps: 映射",: 三角形和绘制在下面的网格上。将三角形映射到三角形的放大比例是多少？,{}
270589,"can be written in the form where  and are positive numbers.Work out the values of   and .

","Chinese Translation: 可以写成形式，其中  和  是正数。计算  和  的值。

academic_terms:
{
  ""form"": ""形式"",
  ""positive numbers"": ""正数"",
  ""work out"": ""计算"",
  ""values"": ""值""
}",: 可以写成形式，其中  和  是正数。计算  和  的值,"{'form': '形式', 'positive numbers': '正数', 'work out': '计算', 'values': '值'}"
269146,"The diagram shows prism.All measurements are in centimetres.All corners are right angles.Find an expression, in terms of , for the volume, in cm3, of the prism.You must show your working.Give your answer in its simplest form.

",图中显示了一个棱柱。所有的尺寸单位是厘米。所有的角都是直角。用代数表达式表示这个棱柱的体积，单位是立方厘米。你必须展示你的计算过程。以最简形式给出你的答案。,图中显示了一个棱柱。所有的尺寸单位是厘米所有的角都是直角用代数表达式表示这个棱柱的体积，单位是立方厘米你必须展示你的计算过程以最简形式给出你的答案,{}
266562,"Rearrange   to make  the subject of the formula.

",“重新排列以使公式的主题。”,“重新排列以使公式的主题。”,{}
267178,"y is inversely proportional to the square root of x.y is 40 when x is 9.Find a formula linking x and y.

","{'Chinese Translation': 'y与x的平方根成反比。当x为9时，y为40。找出将x和y联系起来的公式。',
 'academic_terms': {'inversely proportional': '成反比',
  'square root': '平方根',
  'formula': '公式',
  'linking': '联系',
  'x': 'x',
  'y': 'y'}}",与的平方根成反比当为时为找出将和联系起来的公式成反比平方根公式联系,{}
267564,"Write 600 as a product of powers of its prime factors.Show your working clearly.

","将600表示为其质因数的幂的乘积，并清楚展示计算过程。

Chinese Translation: 
将600表示为其质因数的幂的乘积，并清楚展示计算过程。

academic_terms:
{
  ""600"": ""600"",
  ""prime factors"": ""质因数"",
  ""powers"": ""幂"",
  ""product"": ""乘积"",
  ""working"": ""计算过程""
}","将600表示为其质因数的幂的乘积，并清楚展示计算过程。

 : 
将600表示为其质因数的幂的乘积，并清楚展示计算过程","{'600': '600', 'prime factors': '质因数', 'powers': '幂', 'product': '乘积', 'working': '计算过程'}"
268264,"Which of these represents the shaded region?Circle your answer.

","这些选项中哪一个代表阴影区域？请在选项上记号。

Chinese Translation: 这些选项中哪一个代表阴影区域？请在选项上记号。

academic_terms:
- shaded region: 阴影区域","这些选项中哪一个代表阴影区域？请在选项上记号。

 : 这些选项中哪一个代表阴影区域",{}
269905,"Here are the interest rates for two accounts.Account AInterest:3% per year compoundinterest.Account BInterest:4% for the first year,3% for the second yearand2% for the third year.Derrick has £10000 he wants to invest.Calculate which account would give him most money if he invests his money for 3 years.Give the difference in the interest to the nearest penny.Account ................... by ................... p

",这里有两个账户的利率。账户A的利率是每年3%，复利计息。账户B的利率是第一年4%，第二年3%，第三年2%。Derrick有10000英镑想要投资。计算如果他将他的钱投资3年，哪个账户会给他最多的钱。给出到最接近一便士的利息差额。账户...................通过...................便士。,这里有两个账户的利率。账户的利率是每年3%，复利计息账户的利率是第一年4%，第二年3%，第三年2%有10000英镑想要投资计算如果他将他的钱投资3年，哪个账户会给他最多的钱给出到最接近一便士的利息差额账户...................通过...................便士,{}
269712,"What type of correlation is shown in the scatter diagram?

","Chinese Translation: 散点图显示的是什么类型的相关性？

academic_terms: 
- correlation: 相关性
- scatter diagram: 散点图
- positive correlation: 正相关
- negative correlation: 负相关
- no correlation: 无相关性
- strong correlation: 强相关
- weak correlation: 弱相关",: 散点图显示的是什么类型的相关性？,{}
267867,"Is 299 a term of this sequence?You must give a reason for your answer.

","这个序列中是否有299这个数？你必须给出你的答案的原因。

{
  ""Chinese Translation"": ""这个序列中是否有299这个数？你必须给出你的答案的原因。"",
  ""academic_terms"": {
    ""sequence"": ""序列"",
    ""term"": ""数"",
    ""reason"": ""原因""
  }
}","这个序列中是否有299这个数？你必须给出你的答案的原因。

}","{'Chinese Translation': '这个序列中是否有299这个数？你必须给出你的答案的原因。', 'sequence': '序列', 'term': '数', 'reason': '原因'}"
267978,"Here are two sets of numbers, A and B.mean of Set A : mean of Set B = 3 : 8Work out the value of

","根据题目要求，我们需要解决方程组来求解数值。
设Set A的平均值为a，Set B的平均值为b，根据题意可以得出以下方程:
a/b=3/8

我们需要解这个方程组来计算a和b的值。","根据题目要求，我们需要解决方程组来求解数值。
设 的平均值为， 的平均值为，根据题意可以得出以下方程:
/=3/8

我们需要解这个方程组来计算和的值",{}
265804,"Charlotte grows some potatoes.The table shows information about the weights of her potatoes.Complete the cumulative frequency table.

","夏洛特种了一些土豆。下表显示了她土豆的重量信息。请完成累积频率表。

The translation of the text into Simplified Chinese:

Chinese Translation: 夏洛特种了一些土豆。下表显示了她土豆的重量信息。请完成累积频率表。

academic_terms: {
""potatoes"": ""土豆"",
""weights"": ""重量"",
""cumulative frequency table"": ""累积频率表""
}","夏洛特种了一些土豆。下表显示了她土豆的重量信息请完成累积频率表

       :

 : 夏洛特种了一些土豆","{'potatoes': '土豆', 'weights': '重量', 'cumulative frequency table': '累积频率表'}"
268201,"is a straight line.Express  in terms of and .Give your answer in its simplest form.

","""一条直线. 用和 表示. 简化你的答案."" 

""academic_terms"": {
  ""straight line"": ""直线"",
  ""terms"": ""术语"",
  ""simplest form"": ""最简形式""
}","""一条直线. 用和 表示. 简化你的答案."" 

""_"":","{'straight line': '直线', 'terms': '术语', 'simplest form': '最简形式'}"
268172,"Describe fully the enlargement that maps triangle T onto triangle U.

","描述完全将三角形T映射到三角形U的放大。

'Chinese Translation': '描述完全将三角形T映射到三角形U的放大。'
'academic_terms':
{
  'enlargement': '放大',
  'triangle': '三角形',
  'map': '映射',
  'onto': '到',
}","描述完全将三角形映射到三角形的放大。

' ': '描述完全将三角形映射到三角形的放大'
'_':",{}
268309,"Graham says,   ""% of workers at the factory are older than ""Is Graham correct?You must show how you get your answer.

","Chinese Translation: 格雷厄姆说：“在这家工厂，% 的工人年龄都比岁。”格雷厄姆的说法正确吗？请解释你的答案。

academic_terms: 
{
  ""workers"": ""工人"",
  ""factory"": ""工厂"",
  ""older"": ""年龄较大"",
  ""correct"": ""正确"",
  ""answer"": ""答案""
}",: 格雷厄姆说：“在这家工厂，% 的工人年龄都比岁。”格雷厄姆的说法正确吗？请解释你的答案,"{'workers': '工人', 'factory': '工厂', 'older': '年龄较大', 'correct': '正确', 'answer': '答案'}"
268346,"Here is some information about a tennis club.There are 30 members with There are 12 members with There are no members with Complete the histogram.

",这是一个网球俱乐部的一些信息。有30名成员，其中有12名成员，没有没有成员。完成直方图。,这是一个网球俱乐部的一些信息。有30名成员，其中有12名成员，没有没有成员完成直方图,{}
267956,"Here are the ingredients needed to make 16 gingerbread men.Ingredientsto make 16 gingerbread men180 g   flour      40 g  ginger    110 g  butter     30 g  sugarHamish wants to make 24 gingerbread men.Work out how much of each of the ingredients he needs.

","这是制作16个姜饼人所需的配料。制作16个姜饼人所需的配料如下：
180克 面粉
40克 姜
110克 黄油
30克 糖

Hamish想要制作24个姜饼人。计算他需要每种配料的量。","这是制作16个姜饼人所需的配料。制作16个姜饼人所需的配料如下：
180克 面粉
40克 姜
110克 黄油
30克 糖

想要制作24个姜饼人计算他需要每种配料的量",{}
